global_round,task_idx,round_in_task,dataset,client_id,old_task_idx,old_dataset,exp_id,run_seed,global_acc_old_task,personalized_acc_old_task,delta_pers,test_samples
131,2,31,permuted-mnist-task2-npz,2,1,permuted-mnist-task1-npz,C,0,0.46568627450980393,0.46568627450980393,0.0,408
131,2,31,permuted-mnist-task2-npz,2,0,OLD_TASKS_MEAN,C,0,nan,nan,0.0,0
132,2,32,permuted-mnist-task2-npz,4,1,permuted-mnist-task1-npz,C,0,0.3458333333333333,0.3458333333333333,0.0,480
132,2,32,permuted-mnist-task2-npz,4,0,OLD_TASKS_MEAN,C,0,nan,nan,0.0,0
133,2,33,permuted-mnist-task2-npz,1,1,permuted-mnist-task1-npz,C,0,0.584,0.584,0.0,125
133,2,33,permuted-mnist-task2-npz,1,0,OLD_TASKS_MEAN,C,0,nan,nan,0.0,0
134,2,34,permuted-mnist-task2-npz,0,1,permuted-mnist-task1-npz,C,0,0.46504559270516715,0.46504559270516715,0.0,658
134,2,34,permuted-mnist-task2-npz,0,0,OLD_TASKS_MEAN,C,0,nan,nan,0.0,0
135,2,35,permuted-mnist-task2-npz,1,1,permuted-mnist-task1-npz,C,0,0.496,0.496,0.0,125
135,2,35,permuted-mnist-task2-npz,1,0,OLD_TASKS_MEAN,C,0,nan,nan,0.0,0
136,2,36,permuted-mnist-task2-npz,1,1,permuted-mnist-task1-npz,C,0,0.872,0.872,0.0,125
136,2,36,permuted-mnist-task2-npz,1,0,OLD_TASKS_MEAN,C,0,nan,nan,0.0,0
137,2,37,permuted-mnist-task2-npz,3,1,permuted-mnist-task1-npz,C,0,0.21540880503144655,0.21540880503144655,0.0,636
137,2,37,permuted-mnist-task2-npz,3,0,OLD_TASKS_MEAN,C,0,nan,nan,0.0,0
138,2,38,permuted-mnist-task2-npz,3,1,permuted-mnist-task1-npz,C,0,0.9481132075471698,0.9481132075471698,0.0,636
138,2,38,permuted-mnist-task2-npz,3,0,OLD_TASKS_MEAN,C,0,nan,nan,0.0,0
139,2,39,permuted-mnist-task2-npz,3,1,permuted-mnist-task1-npz,C,0,0.9512578616352201,0.9512578616352201,0.0,636
139,2,39,permuted-mnist-task2-npz,3,0,OLD_TASKS_MEAN,C,0,nan,nan,0.0,0
140,2,40,permuted-mnist-task2-npz,1,1,permuted-mnist-task1-npz,C,0,0.512,0.512,0.0,125
140,2,40,permuted-mnist-task2-npz,1,0,OLD_TASKS_MEAN,C,0,nan,nan,0.0,0
141,2,41,permuted-mnist-task2-npz,1,1,permuted-mnist-task1-npz,C,0,0.752,0.752,0.0,125
141,2,41,permuted-mnist-task2-npz,1,0,OLD_TASKS_MEAN,C,0,nan,nan,0.0,0
142,2,42,permuted-mnist-task2-npz,2,1,permuted-mnist-task1-npz,C,0,0.8112745098039216,0.8112745098039216,0.0,408
142,2,42,permuted-mnist-task2-npz,2,0,OLD_TASKS_MEAN,C,0,nan,nan,0.0,0
143,2,43,permuted-mnist-task2-npz,3,1,permuted-mnist-task1-npz,C,0,0.32075471698113206,0.32075471698113206,0.0,636
143,2,43,permuted-mnist-task2-npz,3,0,OLD_TASKS_MEAN,C,0,nan,nan,0.0,0
144,2,44,permuted-mnist-task2-npz,2,1,permuted-mnist-task1-npz,C,0,0.7549019607843137,0.7549019607843137,0.0,408
144,2,44,permuted-mnist-task2-npz,2,0,OLD_TASKS_MEAN,C,0,nan,nan,0.0,0
145,2,45,permuted-mnist-task2-npz,0,1,permuted-mnist-task1-npz,C,0,0.20212765957446807,0.20212765957446807,0.0,658
145,2,45,permuted-mnist-task2-npz,0,0,OLD_TASKS_MEAN,C,0,nan,nan,0.0,0
